[epoch:0, iter:379] LOSS: 1.418 | avg_ACC: 36.836% 
[epoch:0, iter:380] LOSS: 1.261 | avg_ACC: 36.863% 
[epoch:0, iter:381] LOSS: 1.896 | avg_ACC: 36.848% 
[epoch:0, iter:382] LOSS: 1.243 | avg_ACC: 36.899% 
[epoch:0, iter:383] LOSS: 1.369 | avg_ACC: 36.937% 
[epoch:0, iter:384] LOSS: 1.586 | avg_ACC: 36.914% 
[epoch:0, iter:385] LOSS: 1.475 | avg_ACC: 36.924% 
[epoch:0, iter:386] LOSS: 1.374 | avg_ACC: 36.954% 
[epoch:0, iter:387] LOSS: 1.850 | avg_ACC: 36.971% 
[epoch:0, iter:388] LOSS: 1.476 | avg_ACC: 36.985% 
[epoch:0, iter:389] LOSS: 1.476 | avg_ACC: 36.998% 
[epoch:0, iter:390] LOSS: 1.297 | avg_ACC: 37.051% 
[epoch:0, iter:391] LOSS: 1.721 | avg_ACC: 37.080% 
[epoch:0, iter:392] LOSS: 1.480 | avg_ACC: 37.085% 
[epoch:0, iter:393] LOSS: 1.459 | avg_ACC: 37.098% 
[epoch:0, iter:394] LOSS: 1.379 | avg_ACC: 37.139% 
[epoch:0, iter:395] LOSS: 1.608 | avg_ACC: 37.140% 
[epoch:0, iter:396] LOSS: 1.327 | avg_ACC: 37.180% 
[epoch:0, iter:397] LOSS: 1.273 | avg_ACC: 37.228% 
[epoch:0, iter:398] LOSS: 1.614 | avg_ACC: 37.233% 
[epoch:0, iter:399] LOSS: 1.676 | avg_ACC: 37.202% 
[epoch:0, iter:400] LOSS: 1.346 | avg_ACC: 37.219% 
[epoch:0, iter:401] LOSS: 1.353 | avg_ACC: 37.251% 
[epoch:0, iter:402] LOSS: 1.768 | avg_ACC: 37.243% 
[epoch:0, iter:403] LOSS: 1.147 | avg_ACC: 37.295% 
[epoch:0, iter:404] LOSS: 1.427 | avg_ACC: 37.314% 
[epoch:0, iter:405] LOSS: 1.332 | avg_ACC: 37.338% 
[epoch:0, iter:406] LOSS: 1.383 | avg_ACC: 37.365% 
[epoch:0, iter:407] LOSS: 1.365 | avg_ACC: 37.377% 
[epoch:0, iter:408] LOSS: 1.175 | avg_ACC: 37.412% 
[epoch:0, iter:409] LOSS: 1.714 | avg_ACC: 37.404% 
[epoch:0, iter:410] LOSS: 1.388 | avg_ACC: 37.447% 
[epoch:0, iter:411] LOSS: 1.284 | avg_ACC: 37.481% 
[epoch:0, iter:412] LOSS: 1.582 | avg_ACC: 37.485% 
[epoch:0, iter:413] LOSS: 1.353 | avg_ACC: 37.511% 
[epoch:0, iter:414] LOSS: 1.523 | avg_ACC: 37.519% 
[epoch:0, iter:415] LOSS: 1.132 | avg_ACC: 37.572% 
[epoch:0, iter:416] LOSS: 1.483 | avg_ACC: 37.586% 
[epoch:0, iter:417] LOSS: 1.481 | avg_ACC: 37.605% 
[epoch:0, iter:418] LOSS: 1.455 | avg_ACC: 37.635% 
[epoch:0, iter:419] LOSS: 1.216 | avg_ACC: 37.683% 
[epoch:0, iter:420] LOSS: 1.555 | avg_ACC: 37.705% 
[epoch:0, iter:421] LOSS: 1.312 | avg_ACC: 37.730% 
[epoch:0, iter:422] LOSS: 1.483 | avg_ACC: 37.752% 
[epoch:0, iter:423] LOSS: 1.387 | avg_ACC: 37.788% 
[epoch:0, iter:424] LOSS: 1.526 | avg_ACC: 37.810% 
[epoch:0, iter:425] LOSS: 1.451 | avg_ACC: 37.827% 
[epoch:0, iter:426] LOSS: 1.285 | avg_ACC: 37.870% 
[epoch:0, iter:427] LOSS: 1.444 | avg_ACC: 37.895% 
[epoch:0, iter:428] LOSS: 1.528 | avg_ACC: 37.909% 
[epoch:0, iter:429] LOSS: 1.528 | avg_ACC: 37.930% 
[epoch:0, iter:430] LOSS: 1.241 | avg_ACC: 37.980% 
[epoch:0, iter:431] LOSS: 1.448 | avg_ACC: 37.989% 
[epoch:0, iter:432] LOSS: 1.527 | avg_ACC: 37.985% 
[epoch:0, iter:433] LOSS: 1.259 | avg_ACC: 38.023% 
[epoch:0, iter:434] LOSS: 1.512 | avg_ACC: 38.051% 
[epoch:0, iter:435] LOSS: 1.217 | avg_ACC: 38.107% 
[epoch:0, iter:436] LOSS: 1.489 | avg_ACC: 38.131% 
[epoch:0, iter:437] LOSS: 1.450 | avg_ACC: 38.133% 
[epoch:0, iter:438] LOSS: 1.377 | avg_ACC: 38.167% 
[epoch:0, iter:439] LOSS: 1.412 | avg_ACC: 38.194% 
[epoch:0, iter:440] LOSS: 1.400 | avg_ACC: 38.210% 
[epoch:0, iter:441] LOSS: 1.312 | avg_ACC: 38.241% 
[epoch:0, iter:442] LOSS: 1.322 | avg_ACC: 38.257% 
[epoch:0, iter:443] LOSS: 1.046 | avg_ACC: 38.318% 
[epoch:0, iter:444] LOSS: 1.523 | avg_ACC: 38.334% 
[epoch:0, iter:445] LOSS: 1.491 | avg_ACC: 38.367% 
[epoch:0, iter:446] LOSS: 1.456 | avg_ACC: 38.418% 
[epoch:0, iter:447] LOSS: 1.562 | avg_ACC: 38.426% 
[epoch:0, iter:448] LOSS: 1.273 | avg_ACC: 38.466% 
[epoch:0, iter:449] LOSS: 1.506 | avg_ACC: 38.460% 
[epoch:0, iter:450] LOSS: 1.393 | avg_ACC: 38.465% 
[epoch:0, iter:451] LOSS: 1.400 | avg_ACC: 38.484% 
[epoch:0, iter:452] LOSS: 1.553 | avg_ACC: 38.471% 
[epoch:0, iter:453] LOSS: 1.495 | avg_ACC: 38.476% 
[epoch:0, iter:454] LOSS: 1.774 | avg_ACC: 38.474% 
[epoch:0, iter:455] LOSS: 1.492 | avg_ACC: 38.492% 
[epoch:0, iter:456] LOSS: 1.537 | avg_ACC: 38.511% 
[epoch:0, iter:457] LOSS: 1.228 | avg_ACC: 38.560% 
[epoch:0, iter:458] LOSS: 1.318 | avg_ACC: 38.595% 
[epoch:0, iter:459] LOSS: 1.636 | avg_ACC: 38.603% 
[epoch:0, iter:460] LOSS: 1.542 | avg_ACC: 38.607% 
[epoch:0, iter:461] LOSS: 1.263 | avg_ACC: 38.632% 
[epoch:0, iter:462] LOSS: 1.608 | avg_ACC: 38.650% 
[epoch:0, iter:463] LOSS: 1.471 | avg_ACC: 38.681% 
[epoch:0, iter:464] LOSS: 1.448 | avg_ACC: 38.689% 
[epoch:0, iter:465] LOSS: 1.533 | avg_ACC: 38.696% 
[epoch:0, iter:466] LOSS: 1.453 | avg_ACC: 38.717% 
[epoch:0, iter:467] LOSS: 1.647 | avg_ACC: 38.718% 
[epoch:0, iter:468] LOSS: 1.583 | avg_ACC: 38.725% 
[epoch:0, iter:469] LOSS: 1.401 | avg_ACC: 38.756% 
[epoch:0, iter:470] LOSS: 1.286 | avg_ACC: 38.800% 
[epoch:0, iter:471] LOSS: 1.441 | avg_ACC: 38.827% 
[epoch:0, iter:472] LOSS: 1.506 | avg_ACC: 38.831% 
[epoch:0, iter:473] LOSS: 1.624 | avg_ACC: 38.841% 
[epoch:0, iter:474] LOSS: 1.458 | avg_ACC: 38.861% 
[epoch:0, iter:475] LOSS: 1.445 | avg_ACC: 38.878% 
[epoch:0, iter:476] LOSS: 1.382 | avg_ACC: 38.895% 
[epoch:0, iter:477] LOSS: 1.496 | avg_ACC: 38.895% 
[epoch:0, iter:478] LOSS: 1.389 | avg_ACC: 38.915% 
[epoch:0, iter:479] LOSS: 1.408 | avg_ACC: 38.932% 
[epoch:0, iter:480] LOSS: 1.598 | avg_ACC: 38.939% 
[epoch:0, iter:481] LOSS: 1.637 | avg_ACC: 38.939% 
[epoch:0, iter:482] LOSS: 1.646 | avg_ACC: 38.936% 
[epoch:0, iter:483] LOSS: 1.721 | avg_ACC: 38.923% 
[epoch:0, iter:484] LOSS: 1.296 | avg_ACC: 38.946% 
[epoch:0, iter:485] LOSS: 1.513 | avg_ACC: 38.947% 
[epoch:0, iter:486] LOSS: 1.286 | avg_ACC: 38.976% 
[epoch:0, iter:487] LOSS: 1.281 | avg_ACC: 38.992% 
[epoch:0, iter:488] LOSS: 1.586 | avg_ACC: 39.002% 
[epoch:0, iter:489] LOSS: 1.242 | avg_ACC: 39.040% 
[epoch:0, iter:490] LOSS: 1.374 | avg_ACC: 39.066% 
[epoch:0, iter:491] LOSS: 1.313 | avg_ACC: 39.075% 
[epoch:0, iter:492] LOSS: 1.678 | avg_ACC: 39.085% 
[epoch:0, iter:493] LOSS: 1.215 | avg_ACC: 39.120% 
[epoch:0, iter:494] LOSS: 1.425 | avg_ACC: 39.148% 
[epoch:0, iter:495] LOSS: 1.202 | avg_ACC: 39.173% 
[epoch:0, iter:496] LOSS: 1.542 | avg_ACC: 39.179% 
[epoch:0, iter:497] LOSS: 1.193 | avg_ACC: 39.220% 
[epoch:0, iter:498] LOSS: 1.152 | avg_ACC: 39.248% 
[epoch:0, iter:499] LOSS: 1.278 | avg_ACC: 39.279% 
[epoch:0, iter:500] LOSS: 1.227 | avg_ACC: 39.303% 
[epoch:0, iter:501] LOSS: 1.272 | avg_ACC: 39.334% 
[epoch:0, iter:502] LOSS: 1.291 | avg_ACC: 39.349% 
[epoch:0, iter:503] LOSS: 1.493 | avg_ACC: 39.361% 
[epoch:0, iter:504] LOSS: 1.549 | avg_ACC: 39.382% 
[epoch:0, iter:505] LOSS: 1.427 | avg_ACC: 39.403% 
[epoch:0, iter:506] LOSS: 1.299 | avg_ACC: 39.427% 
[epoch:0, iter:507] LOSS: 1.556 | avg_ACC: 39.442% 
[epoch:0, iter:508] LOSS: 1.627 | avg_ACC: 39.441% 
[epoch:0, iter:509] LOSS: 1.013 | avg_ACC: 39.489% 
[epoch:0, iter:510] LOSS: 1.346 | avg_ACC: 39.522% 
[epoch:0, iter:511] LOSS: 1.560 | avg_ACC: 39.530% 
[epoch:0, iter:512] LOSS: 1.568 | avg_ACC: 39.536% 
[epoch:0, iter:513] LOSS: 1.409 | avg_ACC: 39.559% 
[epoch:0, iter:514] LOSS: 1.526 | avg_ACC: 39.564% 
[epoch:0, iter:515] LOSS: 1.445 | avg_ACC: 39.575% 
[epoch:0, iter:516] LOSS: 1.340 | avg_ACC: 39.598% 
[epoch:0, iter:517] LOSS: 1.249 | avg_ACC: 39.625% 
[epoch:0, iter:518] LOSS: 1.442 | avg_ACC: 39.630% 
[epoch:0, iter:519] LOSS: 1.196 | avg_ACC: 39.665% 
[epoch:0, iter:520] LOSS: 1.175 | avg_ACC: 39.700% 
[epoch:0, iter:521] LOSS: 1.398 | avg_ACC: 39.728% 
[epoch:0, iter:522] LOSS: 1.587 | avg_ACC: 39.736% 
[epoch:0, iter:523] LOSS: 1.491 | avg_ACC: 39.744% 
[epoch:0, iter:524] LOSS: 1.541 | avg_ACC: 39.760% 
[epoch:0, iter:525] LOSS: 1.189 | avg_ACC: 39.792% 
[epoch:0, iter:526] LOSS: 1.423 | avg_ACC: 39.808% 
[epoch:0, iter:527] LOSS: 1.304 | avg_ACC: 39.816% 
[epoch:0, iter:528] LOSS: 1.317 | avg_ACC: 39.829% 
[epoch:0, iter:529] LOSS: 1.297 | avg_ACC: 39.863% 
[epoch:0, iter:530] LOSS: 1.309 | avg_ACC: 39.888% 
[epoch:0, iter:531] LOSS: 1.229 | avg_ACC: 39.916% 
[epoch:0, iter:532] LOSS: 1.244 | avg_ACC: 39.932% 
[epoch:0, iter:533] LOSS: 1.280 | avg_ACC: 39.965% 
[epoch:0, iter:534] LOSS: 1.222 | avg_ACC: 39.984% 
[epoch:0, iter:535] LOSS: 1.371 | avg_ACC: 40.000% 
[epoch:0, iter:536] LOSS: 1.320 | avg_ACC: 40.033% 
[epoch:0, iter:537] LOSS: 1.125 | avg_ACC: 40.081% 
[epoch:0, iter:538] LOSS: 1.263 | avg_ACC: 40.111% 
[epoch:0, iter:539] LOSS: 1.279 | avg_ACC: 40.141% 
[epoch:0, iter:540] LOSS: 1.445 | avg_ACC: 40.156% 
[epoch:0, iter:541] LOSS: 1.438 | avg_ACC: 40.177% 
[epoch:0, iter:542] LOSS: 1.323 | avg_ACC: 40.198% 
[epoch:0, iter:543] LOSS: 1.114 | avg_ACC: 40.228% 
[epoch:0, iter:544] LOSS: 1.018 | avg_ACC: 40.269% 
[epoch:0, iter:545] LOSS: 1.350 | avg_ACC: 40.287% 
[epoch:0, iter:546] LOSS: 1.233 | avg_ACC: 40.322% 
[epoch:0, iter:547] LOSS: 1.224 | avg_ACC: 40.356% 
[epoch:0, iter:548] LOSS: 1.559 | avg_ACC: 40.357% 
[epoch:0, iter:549] LOSS: 1.100 | avg_ACC: 40.394% 
[epoch:0, iter:550] LOSS: 1.269 | avg_ACC: 40.412% 
[epoch:0, iter:551] LOSS: 1.107 | avg_ACC: 40.441% 
[epoch:0, iter:552] LOSS: 1.259 | avg_ACC: 40.472% 
[epoch:0, iter:553] LOSS: 1.407 | avg_ACC: 40.501% 
[epoch:0, iter:554] LOSS: 1.413 | avg_ACC: 40.521% 
[epoch:0, iter:555] LOSS: 1.465 | avg_ACC: 40.529% 
[epoch:0, iter:556] LOSS: 1.390 | avg_ACC: 40.532% 
[epoch:0, iter:557] LOSS: 1.404 | avg_ACC: 40.563% 
[epoch:0, iter:558] LOSS: 1.305 | avg_ACC: 40.589% 
[epoch:0, iter:559] LOSS: 1.176 | avg_ACC: 40.622% 
[epoch:0, iter:560] LOSS: 1.347 | avg_ACC: 40.625% 
[epoch:0, iter:561] LOSS: 1.434 | avg_ACC: 40.639% 
[epoch:0, iter:562] LOSS: 1.224 | avg_ACC: 40.664% 
[epoch:0, iter:563] LOSS: 1.380 | avg_ACC: 40.683% 
[epoch:0, iter:564] LOSS: 1.195 | avg_ACC: 40.708% 
[epoch:0, iter:565] LOSS: 1.191 | avg_ACC: 40.736% 
[epoch:0, iter:566] LOSS: 1.304 | avg_ACC: 40.755% 
[epoch:0, iter:567] LOSS: 1.344 | avg_ACC: 40.774% 
[epoch:0, iter:568] LOSS: 1.159 | avg_ACC: 40.793% 
[epoch:0, iter:569] LOSS: 1.323 | avg_ACC: 40.801% 
[epoch:0, iter:570] LOSS: 1.248 | avg_ACC: 40.814% 
[epoch:0, iter:571] LOSS: 1.438 | avg_ACC: 40.827% 
[epoch:0, iter:572] LOSS: 1.399 | avg_ACC: 40.841% 
[epoch:0, iter:573] LOSS: 1.638 | avg_ACC: 40.843% 
[epoch:0, iter:574] LOSS: 1.149 | avg_ACC: 40.870% 
[epoch:0, iter:575] LOSS: 1.438 | avg_ACC: 40.886% 
[epoch:0, iter:576] LOSS: 1.219 | avg_ACC: 40.915% 
[epoch:0, iter:577] LOSS: 1.140 | avg_ACC: 40.939% 
[epoch:0, iter:578] LOSS: 1.178 | avg_ACC: 40.968% 
[epoch:0, iter:579] LOSS: 1.121 | avg_ACC: 41.000% 
[epoch:0, iter:580] LOSS: 1.331 | avg_ACC: 41.016% 
[epoch:0, iter:581] LOSS: 1.075 | avg_ACC: 41.047% 
[epoch:0, iter:582] LOSS: 1.117 | avg_ACC: 41.084% 
[epoch:0, iter:583] LOSS: 1.298 | avg_ACC: 41.113% 
[epoch:0, iter:584] LOSS: 1.368 | avg_ACC: 41.133% 
[epoch:0, iter:585] LOSS: 1.000 | avg_ACC: 41.175% 
[epoch:0, iter:586] LOSS: 1.190 | avg_ACC: 41.206% 
[epoch:0, iter:587] LOSS: 1.144 | avg_ACC: 41.237% 
[epoch:0, iter:588] LOSS: 1.308 | avg_ACC: 41.255% 
[epoch:0, iter:589] LOSS: 1.226 | avg_ACC: 41.280% 
[epoch:0, iter:590] LOSS: 1.273 | avg_ACC: 41.298% 
[epoch:0, iter:591] LOSS: 0.999 | avg_ACC: 41.328% 
[epoch:0, iter:592] LOSS: 1.225 | avg_ACC: 41.343% 
[epoch:0, iter:593] LOSS: 1.373 | avg_ACC: 41.358% 
[epoch:0, iter:594] LOSS: 1.212 | avg_ACC: 41.398% 
[epoch:0, iter:595] LOSS: 1.038 | avg_ACC: 41.439% 
[epoch:0, iter:596] LOSS: 1.244 | avg_ACC: 41.461% 
[epoch:0, iter:597] LOSS: 1.112 | avg_ACC: 41.489% 
[epoch:0, iter:598] LOSS: 1.677 | avg_ACC: 41.490% 
[epoch:0, iter:599] LOSS: 1.405 | avg_ACC: 41.504% 
[epoch:0, iter:600] LOSS: 1.584 | avg_ACC: 41.510% 
[epoch:0, iter:601] LOSS: 1.076 | avg_ACC: 41.538% 
[epoch:0, iter:602] LOSS: 1.079 | avg_ACC: 41.572% 
[epoch:0, iter:603] LOSS: 1.379 | avg_ACC: 41.589% 
[epoch:0, iter:604] LOSS: 1.270 | avg_ACC: 41.605% 
[epoch:0, iter:605] LOSS: 1.252 | avg_ACC: 41.632% 
[epoch:0, iter:606] LOSS: 1.335 | avg_ACC: 41.636% 
[epoch:0, iter:607] LOSS: 1.365 | avg_ACC: 41.642% 
[epoch:0, iter:608] LOSS: 1.251 | avg_ACC: 41.661% 
[epoch:0, iter:609] LOSS: 1.130 | avg_ACC: 41.672% 
[epoch:0, iter:610] LOSS: 1.100 | avg_ACC: 41.698% 
[epoch:0, iter:611] LOSS: 1.305 | avg_ACC: 41.722% 
[epoch:0, iter:612] LOSS: 1.112 | avg_ACC: 41.759% 
[epoch:0, iter:613] LOSS: 1.034 | avg_ACC: 41.787% 
[epoch:0, iter:614] LOSS: 1.135 | avg_ACC: 41.821% 
[epoch:0, iter:615] LOSS: 1.184 | avg_ACC: 41.847% 
[epoch:0, iter:616] LOSS: 1.432 | avg_ACC: 41.868% 
[epoch:0, iter:617] LOSS: 1.050 | avg_ACC: 41.894% 
[epoch:0, iter:618] LOSS: 0.822 | avg_ACC: 41.935% 
[epoch:0, iter:619] LOSS: 1.179 | avg_ACC: 41.953% 
[epoch:0, iter:620] LOSS: 1.006 | avg_ACC: 41.981% 
[epoch:0, iter:621] LOSS: 1.310 | avg_ACC: 42.001% 
[epoch:0, iter:622] LOSS: 1.428 | avg_ACC: 42.022% 
[epoch:0, iter:623] LOSS: 1.165 | avg_ACC: 42.055% 
[epoch:0, iter:624] LOSS: 1.114 | avg_ACC: 42.075% 
[epoch:0, iter:625] LOSS: 1.489 | avg_ACC: 42.085% 
[epoch:0, iter:626] LOSS: 1.152 | avg_ACC: 42.125% 
[epoch:0, iter:627] LOSS: 1.300 | avg_ACC: 42.135% 
[epoch:0, iter:628] LOSS: 1.175 | avg_ACC: 42.163% 
[epoch:0, iter:629] LOSS: 1.242 | avg_ACC: 42.190% 
[epoch:0, iter:630] LOSS: 1.163 | avg_ACC: 42.215% 
[epoch:0, iter:631] LOSS: 0.972 | avg_ACC: 42.252% 
[epoch:0, iter:632] LOSS: 1.232 | avg_ACC: 42.267% 
[epoch:0, iter:633] LOSS: 1.229 | avg_ACC: 42.289% 
[epoch:0, iter:634] LOSS: 1.260 | avg_ACC: 42.303% 
[epoch:0, iter:635] LOSS: 1.165 | avg_ACC: 42.328% 
[epoch:0, iter:636] LOSS: 1.137 | avg_ACC: 42.357% 
[epoch:0, iter:637] LOSS: 1.288 | avg_ACC: 42.376% 
[epoch:0, iter:638] LOSS: 1.469 | avg_ACC: 42.398% 
[epoch:0, iter:639] LOSS: 1.293 | avg_ACC: 42.412% 
[epoch:0, iter:640] LOSS: 1.237 | avg_ACC: 42.434% 
[epoch:0, iter:641] LOSS: 1.308 | avg_ACC: 42.448% 
[epoch:0, iter:642] LOSS: 1.113 | avg_ACC: 42.475% 
[epoch:0, iter:643] LOSS: 1.261 | avg_ACC: 42.491% 
[epoch:0, iter:644] LOSS: 1.281 | avg_ACC: 42.500% 
[epoch:0, iter:645] LOSS: 1.133 | avg_ACC: 42.527% 
[epoch:0, iter:646] LOSS: 1.357 | avg_ACC: 42.545% 
[epoch:0, iter:647] LOSS: 1.498 | avg_ACC: 42.562% 
[epoch:0, iter:648] LOSS: 1.288 | avg_ACC: 42.571% 
[epoch:0, iter:649] LOSS: 1.403 | avg_ACC: 42.592% 
[epoch:0, iter:650] LOSS: 1.115 | avg_ACC: 42.613% 
[epoch:0, iter:651] LOSS: 1.230 | avg_ACC: 42.624% 
[epoch:0, iter:652] LOSS: 1.151 | avg_ACC: 42.650% 
[epoch:0, iter:653] LOSS: 0.929 | avg_ACC: 42.692% 
[epoch:0, iter:654] LOSS: 1.001 | avg_ACC: 42.730% 
[epoch:0, iter:655] LOSS: 1.208 | avg_ACC: 42.743% 
[epoch:0, iter:656] LOSS: 1.061 | avg_ACC: 42.781% 
[epoch:0, iter:657] LOSS: 1.218 | avg_ACC: 42.799% 
[epoch:0, iter:658] LOSS: 1.217 | avg_ACC: 42.822% 
[epoch:0, iter:659] LOSS: 1.350 | avg_ACC: 42.823% 
[epoch:0, iter:660] LOSS: 1.203 | avg_ACC: 42.843% 
[epoch:0, iter:661] LOSS: 1.177 | avg_ACC: 42.868% 
[epoch:0, iter:662] LOSS: 1.147 | avg_ACC: 42.886% 
[epoch:0, iter:663] LOSS: 1.391 | avg_ACC: 42.904% 
[epoch:0, iter:664] LOSS: 1.034 | avg_ACC: 42.924% 
[epoch:0, iter:665] LOSS: 1.226 | avg_ACC: 42.946% 
[epoch:0, iter:666] LOSS: 1.140 | avg_ACC: 42.969% 
[epoch:0, iter:667] LOSS: 0.851 | avg_ACC: 43.017% 
[epoch:0, iter:668] LOSS: 1.157 | avg_ACC: 43.041% 
[epoch:0, iter:669] LOSS: 1.094 | avg_ACC: 43.061% 
[epoch:0, iter:670] LOSS: 1.302 | avg_ACC: 43.083% 
[epoch:0, iter:671] LOSS: 1.332 | avg_ACC: 43.107% 
[epoch:0, iter:672] LOSS: 1.354 | avg_ACC: 43.134% 
[epoch:0, iter:673] LOSS: 1.287 | avg_ACC: 43.160% 
[epoch:0, iter:674] LOSS: 1.470 | avg_ACC: 43.168% 
[epoch:0, iter:675] LOSS: 1.194 | avg_ACC: 43.190% 
[epoch:0, iter:676] LOSS: 1.618 | avg_ACC: 43.191% 
[epoch:0, iter:677] LOSS: 1.691 | avg_ACC: 43.189% 
[epoch:0, iter:678] LOSS: 1.282 | avg_ACC: 43.204% 
[epoch:0, iter:679] LOSS: 1.406 | avg_ACC: 43.205% 
[epoch:0, iter:680] LOSS: 1.268 | avg_ACC: 43.217% 
[epoch:0, iter:681] LOSS: 1.183 | avg_ACC: 43.245% 
[epoch:0, iter:682] LOSS: 1.080 | avg_ACC: 43.269% 
[epoch:0, iter:683] LOSS: 1.640 | avg_ACC: 43.270% 
[epoch:0, iter:684] LOSS: 1.399 | avg_ACC: 43.275% 
[epoch:0, iter:685] LOSS: 1.447 | avg_ACC: 43.266% 
[epoch:0, iter:686] LOSS: 0.958 | avg_ACC: 43.299% 
[epoch:0, iter:687] LOSS: 1.267 | avg_ACC: 43.320% 
[epoch:0, iter:688] LOSS: 1.176 | avg_ACC: 43.348% 
[epoch:0, iter:689] LOSS: 1.143 | avg_ACC: 43.364% 
[epoch:0, iter:690] LOSS: 1.176 | avg_ACC: 43.388% 
[epoch:0, iter:691] LOSS: 1.144 | avg_ACC: 43.406% 
[epoch:0, iter:692] LOSS: 1.076 | avg_ACC: 43.436% 
[epoch:0, iter:693] LOSS: 1.135 | avg_ACC: 43.461% 
[epoch:0, iter:694] LOSS: 1.153 | avg_ACC: 43.480% 
[epoch:0, iter:695] LOSS: 1.203 | avg_ACC: 43.487% 
[epoch:0, iter:696] LOSS: 1.299 | avg_ACC: 43.499% 
[epoch:0, iter:697] LOSS: 1.265 | avg_ACC: 43.512% 
[epoch:0, iter:698] LOSS: 1.178 | avg_ACC: 43.526% 
[epoch:0, iter:699] LOSS: 1.184 | avg_ACC: 43.535% 
[epoch:0, iter:700] LOSS: 1.117 | avg_ACC: 43.560% 
[epoch:0, iter:701] LOSS: 1.225 | avg_ACC: 43.565% 
[epoch:0, iter:702] LOSS: 1.030 | avg_ACC: 43.585% 
[epoch:0, iter:703] LOSS: 1.039 | avg_ACC: 43.619% 
[epoch:0, iter:704] LOSS: 1.335 | avg_ACC: 43.632% 
[epoch:0, iter:705] LOSS: 1.082 | avg_ACC: 43.659% 
[epoch:0, iter:706] LOSS: 1.223 | avg_ACC: 43.684% 
[epoch:0, iter:707] LOSS: 1.330 | avg_ACC: 43.695% 
[epoch:0, iter:708] LOSS: 1.148 | avg_ACC: 43.719% 
[epoch:0, iter:709] LOSS: 1.337 | avg_ACC: 43.735% 
[epoch:0, iter:710] LOSS: 1.152 | avg_ACC: 43.754% 
[epoch:0, iter:711] LOSS: 1.262 | avg_ACC: 43.770% 
[epoch:0, iter:712] LOSS: 1.143 | avg_ACC: 43.787% 
[epoch:0, iter:713] LOSS: 1.022 | avg_ACC: 43.816% 
[epoch:0, iter:714] LOSS: 1.002 | avg_ACC: 43.842% 
[epoch:0, iter:715] LOSS: 1.086 | avg_ACC: 43.861% 
[epoch:0, iter:716] LOSS: 1.658 | avg_ACC: 43.868% 
[epoch:0, iter:717] LOSS: 1.438 | avg_ACC: 43.879% 
[epoch:0, iter:718] LOSS: 1.532 | avg_ACC: 43.889% 
[epoch:0, iter:719] LOSS: 1.160 | avg_ACC: 43.911% 
[epoch:0, iter:720] LOSS: 1.277 | avg_ACC: 43.924% 
[epoch:0, iter:721] LOSS: 1.138 | avg_ACC: 43.947% 
[epoch:0, iter:722] LOSS: 0.904 | avg_ACC: 43.977% 
[epoch:0, iter:723] LOSS: 1.221 | avg_ACC: 43.994% 
[epoch:0, iter:724] LOSS: 1.072 | avg_ACC: 44.011% 
[epoch:0, iter:725] LOSS: 1.239 | avg_ACC: 44.017% 
[epoch:0, iter:726] LOSS: 1.268 | avg_ACC: 44.036% 
[epoch:0, iter:727] LOSS: 1.304 | avg_ACC: 44.055% 
[epoch:0, iter:728] LOSS: 1.295 | avg_ACC: 44.066% 
[epoch:0, iter:729] LOSS: 1.350 | avg_ACC: 44.076% 
[epoch:0, iter:730] LOSS: 1.288 | avg_ACC: 44.092% 
[epoch:0, iter:731] LOSS: 1.285 | avg_ACC: 44.105% 
[epoch:0, iter:732] LOSS: 1.164 | avg_ACC: 44.126% 
[epoch:0, iter:733] LOSS: 1.251 | avg_ACC: 44.129% 
[epoch:0, iter:734] LOSS: 1.190 | avg_ACC: 44.146% 
[epoch:0, iter:735] LOSS: 1.147 | avg_ACC: 44.171% 
[epoch:0, iter:736] LOSS: 1.063 | avg_ACC: 44.200% 
[epoch:0, iter:737] LOSS: 1.310 | avg_ACC: 44.210% 
[epoch:0, iter:738] LOSS: 1.111 | avg_ACC: 44.228% 
[epoch:0, iter:739] LOSS: 1.037 | avg_ACC: 44.255% 
[epoch:0, iter:740] LOSS: 1.111 | avg_ACC: 44.282% 
[epoch:0, iter:741] LOSS: 1.244 | avg_ACC: 44.292% 
[epoch:0, iter:742] LOSS: 0.981 | avg_ACC: 44.323% 
[epoch:0, iter:743] LOSS: 1.165 | avg_ACC: 44.335% 
[epoch:0, iter:744] LOSS: 1.000 | avg_ACC: 44.357% 
[epoch:0, iter:745] LOSS: 1.059 | avg_ACC: 44.365% 
[epoch:0, iter:746] LOSS: 1.304 | avg_ACC: 44.374% 
[epoch:0, iter:747] LOSS: 1.198 | avg_ACC: 44.398% 
[epoch:0, iter:748] LOSS: 1.032 | avg_ACC: 44.421% 
[epoch:0, iter:749] LOSS: 1.006 | avg_ACC: 44.455% 
[epoch:0, iter:750] LOSS: 1.065 | avg_ACC: 44.481% 
[epoch:0, iter:751] LOSS: 1.153 | avg_ACC: 44.495% 
[epoch:0, iter:752] LOSS: 0.931 | avg_ACC: 44.531% 
[epoch:0, iter:753] LOSS: 0.955 | avg_ACC: 44.557% 
[epoch:0, iter:754] LOSS: 1.214 | avg_ACC: 44.579% 
[epoch:0, iter:755] LOSS: 1.081 | avg_ACC: 44.607% 
[epoch:0, iter:756] LOSS: 1.130 | avg_ACC: 44.626% 
